# BUSCO version is: 5.4.2 
# The lineage dataset is: arthropoda_odb10 (Creation date: 2020-09-10, number of genomes: 90, number of BUSCOs: 1013)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
151111at6656	Duplicated	AgamP4_2R:42131807-42132316	122.1	100	https://www.orthodb.org/v10?query=151111at6656	UDP-N-acetylglucosamine transferase subunit ALG13 homolog
151114at6656	Complete	AgamP4_3L:670802-671401	138.0	87	https://www.orthodb.org/v10?query=151114at6656	protein Dr1
151393at6656	Complete	AgamP4_3R:6280431-6282329	323.6	363	https://www.orthodb.org/v10?query=151393at6656	la-related protein 7
151436at6656	Complete	AgamP4_3L:39176831-39177410	126.1	104	https://www.orthodb.org/v10?query=151436at6656	prefoldin subunit 6
151642at6656	Complete	AgamP4_2R:43134679-43135239	127.4	87	https://www.orthodb.org/v10?query=151642at6656	39S ribosomal protein L51, mitochondrial
151658at6656	Complete	AgamP4_3L:6557793-6558534	87.1	102	https://www.orthodb.org/v10?query=151658at6656	39S ribosomal protein L30, mitochondrial
152032at6656	Duplicated	AgamP4_2L:39558908-39559475	143.3	104	https://www.orthodb.org/v10?query=152032at6656	signal recognition particle 19 kDa protein
152032at6656	Duplicated	AgamP4_3R:46015423-46015917	139.5	104	https://www.orthodb.org/v10?query=152032at6656	signal recognition particle 19 kDa protein
152109at6656	Complete	AgamP4_2R:26297860-26298663	149.5	92	https://www.orthodb.org/v10?query=152109at6656	iron-sulfur cluster assembly 1 homolog, mitochondrial
152402at6656	Complete	AgamP4_2R:16823647-16825167	158.7	142	https://www.orthodb.org/v10?query=152402at6656	protein LSM12 homolog
152534at6656	Complete	AgamP4_2R:13322967-13323525	160.1	104	https://www.orthodb.org/v10?query=152534at6656	28S ribosomal protein S10, mitochondrial
152871at6656	Complete	AgamP4_2R:23825503-23825968	184.3	107	https://www.orthodb.org/v10?query=152871at6656	Peptidyl-prolyl cis-trans isomerase
153155at6656	Complete	AgamP4_2R:11622390-11622971	232.2	149	https://www.orthodb.org/v10?query=153155at6656	39S ribosomal protein L17, mitochondrial
153232at6656	Complete	AgamP4_2L:5769014-5769798	154.5	127	https://www.orthodb.org/v10?query=153232at6656	transmembrane protein 70 homolog, mitochondrial
153312at6656	Complete	AgamP4_2R:26054503-26055125	94.0	92	https://www.orthodb.org/v10?query=153312at6656	probable 39S ribosomal protein L49, mitochondrial
153534at6656	Complete	AgamP4_3R:50847428-50848141	213.3	145	https://www.orthodb.org/v10?query=153534at6656	60S ribosomal protein L24
153693at6656	Complete	AgamP4_2R:20794363-20794768	105.7	71	https://www.orthodb.org/v10?query=153693at6656	DNA-directed RNA polymerase subunit
153873at6656	Complete	AgamP4_2R:46265561-46266117	140.3	125	https://www.orthodb.org/v10?query=153873at6656	UPF0587 protein C1orf123 homolog
154133at6656	Complete	AgamP4_2R:7323994-7324728	190.6	135	https://www.orthodb.org/v10?query=154133at6656	histone deacetylase complex subunit SAP30 homolog
154415at6656	Complete	AgamP4_UNKN:10361649-10361969	145.2	92	https://www.orthodb.org/v10?query=154415at6656	putative ATP synthase subunit f, mitochondrial
154507at6656	Complete	AgamP4_2L:46995009-46996542	166.6	128	https://www.orthodb.org/v10?query=154507at6656	39S ribosomal protein L48, mitochondrial
155285at6656	Complete	AgamP4_2L:2482627-2483200	142.4	113	https://www.orthodb.org/v10?query=155285at6656	39S ribosomal protein L18, mitochondrial
156057at6656	Complete	AgamP4_2L:15425376-15425903	113.4	105	https://www.orthodb.org/v10?query=156057at6656	nuclear envelope phosphatase-regulatory subunit 1
156081at6656	Complete	AgamP4_3R:1841881-1842360	201.3	120	https://www.orthodb.org/v10?query=156081at6656	ATP synthase subunit delta, mitochondrial
156111at6656	Complete	AgamP4_3R:36953866-36954586	167.5	129	https://www.orthodb.org/v10?query=156111at6656	NADH dehydrogenase 
156305at6656	Complete	AgamP4_X:7231518-7232327	160.2	174	https://www.orthodb.org/v10?query=156305at6656	endoplasmic reticulum resident protein 29
156395at6656	Fragmented	AgamP4_2R:39215186-39217887	65.0	59	https://www.orthodb.org/v10?query=156395at6656	mitochondrial import inner membrane translocase subunit TIM14
156728at6656	Duplicated	AgamP4_2L:4368989-4369718	145.0	89	https://www.orthodb.org/v10?query=156728at6656	uncharacterized protein C20orf24 homolog
156728at6656	Duplicated	AgamP4_UNKN:23946884-23947613	145.0	89	https://www.orthodb.org/v10?query=156728at6656	uncharacterized protein C20orf24 homolog
156824at6656	Complete	AgamP4_3L:28373086-28373664	150.4	102	https://www.orthodb.org/v10?query=156824at6656	Ribosomal protein L7/L12
156882at6656	Complete	AgamP4_2L:17874188-17875172	151.9	155	https://www.orthodb.org/v10?query=156882at6656	28S ribosomal protein S15, mitochondrial
156975at6656	Complete	AgamP4_2L:14480585-14481093	153.8	112	https://www.orthodb.org/v10?query=156975at6656	biogenesis of lysosome-related organelles complex 1 subunit 2
157486at6656	Complete	AgamP4_2R:46544961-46550862	160.3	101	https://www.orthodb.org/v10?query=157486at6656	probable small nuclear ribonucleoprotein Sm D2
157579at6656	Complete	AgamP4_3L:33916533-33917339	145.8	83	https://www.orthodb.org/v10?query=157579at6656	U6 snRNA-associated Sm-like protein LSm8
157851at6656	Complete	AgamP4_3R:5906334-5906699	157.0	83	https://www.orthodb.org/v10?query=157851at6656	U6 snRNA-associated Sm-like protein LSm7
157879at6656	Duplicated	AgamP4_3L:17973765-17974217	182.2	109	https://www.orthodb.org/v10?query=157879at6656	39S ribosomal protein L14, mitochondrial
157879at6656	Duplicated	AgamP4_3L:17980328-17980780	182.2	109	https://www.orthodb.org/v10?query=157879at6656	39S ribosomal protein L14, mitochondrial
158194at6656	Complete	AgamP4_2R:35769123-35770185	100.8	105	https://www.orthodb.org/v10?query=158194at6656	UPF0692 protein CG33108
158760at6656	Complete	AgamP4_2R:4794060-4797020	76.6	66	https://www.orthodb.org/v10?query=158760at6656	LysM and putative peptidoglycan-binding domain-containing protein 2
159231at6656	Complete	AgamP4_2R:5858822-5859174	156.1	78	https://www.orthodb.org/v10?query=159231at6656	U6 snRNA-associated Sm-like protein LSm3
159420at6656	Complete	AgamP4_3R:10114422-10115353	235.0	186	https://www.orthodb.org/v10?query=159420at6656	39S ribosomal protein L28, mitochondrial
159542at6656	Complete	AgamP4_2R:58338842-58339350	108.4	83	https://www.orthodb.org/v10?query=159542at6656	huntingtin-interacting protein K
160675at6656	Complete	AgamP4_2R:2842384-2842844	176.5	105	https://www.orthodb.org/v10?query=160675at6656	39S ribosomal protein L20, mitochondrial
160705at6656	Complete	AgamP4_2L:48384843-48385592	126.2	133	https://www.orthodb.org/v10?query=160705at6656	protein NDUFAF4 homolog
161435at6656	Complete	AgamP4_3L:41232913-41233245	89.3	53	https://www.orthodb.org/v10?query=161435at6656	NADH dehydrogenase 
162059at6656	Complete	AgamP4_2L:15428816-15429405	110.3	101	https://www.orthodb.org/v10?query=162059at6656	programmed cell death protein 5
162147at6656	Complete	AgamP4_3R:20278321-20279400	212.2	158	https://www.orthodb.org/v10?query=162147at6656	anamorsin homolog
162594at6656	Complete	AgamP4_3R:25418896-25419484	121.9	72	https://www.orthodb.org/v10?query=162594at6656	NADH dehydrogenase 
162628at6656	Complete	AgamP4_2R:37467224-37467932	139.9	116	https://www.orthodb.org/v10?query=162628at6656	prefoldin subunit 5
162841at6656	Complete	AgamP4_3R:13081376-13082050	238.3	152	https://www.orthodb.org/v10?query=162841at6656	mitochondrial import inner membrane translocase subunit Tim21
163670at6656	Complete	AgamP4_2L:16132082-16133098	199.7	141	https://www.orthodb.org/v10?query=163670at6656	39S ribosomal protein L50, mitochondrial
163896at6656	Complete	AgamP4_3R:50839488-50839850	68.4	101	https://www.orthodb.org/v10?query=163896at6656	prefoldin subunit 1
164354at6656	Fragmented	AgamP4_2L:47791233-47791845	69.8	52	https://www.orthodb.org/v10?query=164354at6656	NADH dehydrogenase 
164512at6656	Complete	AgamP4_3R:17390991-17391395	113.8	77	https://www.orthodb.org/v10?query=164512at6656	28S ribosomal protein S18c, mitochondrial
165142at6656	Complete	AgamP4_2R:25831009-25831299	94.5	55	https://www.orthodb.org/v10?query=165142at6656	probable small nuclear ribonucleoprotein G
165207at6656	Complete	AgamP4_2R:20973264-20976375	125.3	87	https://www.orthodb.org/v10?query=165207at6656	28S ribosomal protein S18a, mitochondrial
165493at6656	Complete	AgamP4_2R:4206634-4207002	163.2	104	https://www.orthodb.org/v10?query=165493at6656	60S ribosomal protein L35
166476at6656	Complete	AgamP4_X:18996531-18996993	111.9	83	https://www.orthodb.org/v10?query=166476at6656	ragulator complex protein LAMTOR3-A
166479at6656	Complete	AgamP4_2L:40198290-40198771	118.1	103	https://www.orthodb.org/v10?query=166479at6656	Prefoldin subunit 4
166485at6656	Complete	AgamP4_2L:22610275-22610661	86.2	71	https://www.orthodb.org/v10?query=166485at6656	39S ribosomal protein L42, mitochondrial
169220at6656	Complete	AgamP4_3L:33893410-33893884	40.2	61	https://www.orthodb.org/v10?query=169220at6656	death-associated protein 1
